CustomerID,Recency_z,Frequency_z,Monetary_z,Cluster
12388,-0.7443590504544844,0.8789251688960832,1.0634175830938146,2
12390,0.4206495661775393,-0.9552142636712972,-0.2244118195731218,1
12391,-0.5187942651860693,-0.9552142636712972,-0.3644730908433181,0
12393,0.343051479153905,0.3863044476016776,0.6154038255602785,0
12394,0.2564373503073006,-0.3615827770984003,0.4420765128518801,0
12395,-0.6230859205766931,1.7852452398084837,1.1286985619116343,2
12397,-0.164028700972232,-0.3615827770984003,0.9496558259970194,0
12398,0.0144867079241929,-0.9552142636712972,0.6416134543810285,0
12399,0.713941584421926,0.3863044476016776,0.3325607801137388,0
12401,1.4075699228848029,-0.9552142636712972,-1.70780729286363,1
12402,1.4551152534945606,-0.9552142636712972,-0.9308178627087744,1
12403,0.0754356108856238,-0.9552142636712972,-0.4237759828716674,1
12405,0.8804533683940834,-0.9552142636712972,0.677120982579744,1
12406,-0.5187942651860693,-0.3615827770984003,1.2268539460183403,0
12407,0.0754356108856238,0.6532369520997158,0.6760654289288013,0
12408,-0.2271262067959733,0.6532369520997158,1.0936799659258931,0
12409,0.4113797667403285,0.0596054655268191,2.162102529857705,0
12410,1.4221542814287025,-0.3615827770984003,-0.0403041759682645,1
12412,0.3731042355677808,0.0596054655268191,0.4130775800748041,0
12413,0.2901066368625376,0.0596054655268191,0.0306230166386257,0
12414,1.159430989184945,0.0596054655268191,-0.2064679412770833,1
12415,-0.4565741366045358,2.555485194733606,4.089098374110385,2
12417,-1.824063391865872,1.4011241767997944,1.2794980930562323,2
12418,0.6756660532493783,-0.9552142636712972,-0.0691698977793206,1
12420,0.2564373503073006,-0.9552142636712972,-0.1545875985631307,1
12421,-0.7443590504544844,0.3863044476016776,0.080310004013915,0
12422,0.5551626080798789,0.0596054655268191,0.0768775990737918,0
12423,-2.341296235524383,1.2468684386726128,0.7434762130804798,2
12424,0.947038466531095,-0.3615827770984003,0.7002800118056387,0
12425,0.4019933629965244,-0.9552142636712972,0.0503855376157499,1
12426,1.0800489471232713,-0.9552142636712972,-0.1782907328090648,1
12427,-0.5187942651860693,0.0596054655268191,0.0985624847233157,0
12428,-0.3991450951625692,1.4011241767997944,1.8992969159058872,2
12429,-1.1403187642352035,0.3863044476016776,1.3012682759116083,2
12430,-0.0347317383159377,-0.9552142636712972,-0.829464565979797,1
12431,-0.164028700972232,2.089244923923052,1.7369930526265709,2
12432,-0.0347317383159377,0.6532369520997158,1.539293440827608,0
12433,-2.341296235524383,1.0744251947249353,2.312374494395109,2
12434,0.4653461139941349,-0.3615827770984003,0.0794237323140283,0
12435,0.4206495661775393,-0.3615827770984003,1.8865457882306855,0
12436,0.5853165797205673,-0.9552142636712972,-0.2856588782009985,1
12437,-2.038734417842785,2.340846655976633,1.5221510552931017,2
12438,-0.8377569465536066,-0.3615827770984003,1.0987006688136651,0
12441,1.5501371094479746,-0.9552142636712972,-1.1383638579490016,1
12442,-1.824063391865872,-0.9552142636712972,-1.1451816212962531,0
12444,-0.5519645819744484,0.6532369520997158,1.530783526827956,2
12445,-0.5187942651860693,-0.9552142636712972,-1.346240439811394,1
12446,0.1841671134665053,-0.9552142636712972,0.2524450660535599,1
12447,1.2435087462334855,-0.9552142636712972,-0.3380570046556612,1
12448,-0.0179622852134984,-0.9552142636712972,-0.3844182417732684,1
12449,-0.5187942651860693,0.3863044476016776,1.3657597290185814,0
12450,0.9144883541766984,-0.3615827770984003,-1.0345886043910617,1
12451,-1.0042687305257638,0.6532369520997158,2.000427015405755,2
12452,-0.7017069128441668,-0.3615827770984003,-0.4184696561661662,0
12453,0.8018323761266101,-0.9552142636712972,-0.0246978911099653,1
12454,0.1584332095908674,-0.9552142636712972,1.2527422431063182,0
12455,0.3532041426862792,0.8789251688960832,0.9682264080370704,0
12456,-0.0179622852134984,0.0596054655268191,1.1703613836689284,0
12457,0.2790514826837337,1.0744251947249353,0.9341100757580036,0
12458,0.3327587744728552,-0.3615827770984003,0.2076844517316884,0
12461,0.5396160195399382,-0.3615827770984003,0.0996006226443739,1
12462,-0.6230859205766931,-0.3615827770984003,0.3885513185668026,0
12463,0.1180877484959417,0.3863044476016776,0.4859917548726788,0
12464,-1.0691974256329595,1.2468684386726128,0.4034140361429603,2
12465,-0.7017069128441668,-0.3615827770984003,0.0137777497395241,0
12468,1.0529110743320027,-0.3615827770984003,0.0001247361218473,1
12471,-2.038734417842785,3.057582165231702,2.625249452019385,2
12472,-0.2494027642928512,1.0744251947249353,1.747302480200784,2
12473,-0.3205241028950956,0.6532369520997158,1.340186781127612,0
12474,-0.7017069128441668,2.340846655976633,1.8390382073521288,2
12475,0.1317800456562198,-0.9552142636712972,-0.0066095171974866,1
12476,-0.7443590504544844,1.668056681297832,1.7763251211331248,2
12477,-0.4870358868672529,0.8789251688960832,2.303037781807918,2
12478,-1.6575516078937147,-0.9552142636712972,-0.0545652630664476,0
12479,-1.0042687305257638,-0.9552142636712972,-0.2577888639120362,0
12480,-0.3458217546340572,0.3863044476016776,1.1951121560599651,0
12481,-0.4870358868672529,1.54066546553549,1.6195030550056135,2
12483,-0.7017069128441668,1.2468684386726128,0.9740442699675274,2
12484,-0.2271262067959733,0.8789251688960832,1.4534806785672074,2
12488,-1.0691974256329595,0.0596054655268191,0.4582597898679214,0
12489,1.4844706888644472,-0.9552142636712972,-0.617706500507175,1
12490,-1.5215015741842748,1.54066546553549,1.5937445921209492,2
12491,-0.1058530769181821,-0.9552142636712972,-0.3653172090054558,1
12492,0.2448679827681711,-0.3615827770984003,-0.8086976915884774,1
12493,0.9605652887470136,-0.3615827770984003,-0.412649520223437,1
12494,-0.7443590504544844,1.0744251947249353,0.4254295343613574,0
12497,0.4388506943278125,-0.9552142636712972,0.2841372092920022,1
12498,-0.5519645819744484,0.0596054655268191,-0.4695926083455439,0
12500,-0.4870358868672529,1.668056681297832,1.4021587855506257,2
12501,1.4866816808776484,-0.9552142636712972,0.8660781925111207,1
12502,0.5551626080798789,0.6532369520997158,1.295624115459096,0
12504,-0.6613614517492411,-0.3615827770984003,-0.3288501891003096,0
12506,1.2122820453568492,-0.9552142636712972,-1.815467394505634,1
12507,0.8018323761266101,0.0596054655268191,0.4620141428394087,0
12508,-0.3991450951625692,-0.3615827770984003,-0.480335268714041,0
12509,1.3594106808800466,-0.9552142636712972,-1.125035609242059,1
12510,0.8499916181313663,-0.3615827770984003,0.2366422292231388,1
12512,0.2790514826837337,-0.3615827770984003,-1.3193051534239273,1
12513,0.6756660532493783,-0.9552142636712972,-0.1390048439734706,1
12514,1.3135171700007555,-0.9552142636712972,0.2645356836304083,1
12515,1.5211946184651242,-0.9552142636712972,-0.5098987363103309,1
12516,0.4019933629965244,-0.3615827770984003,0.4664173633078003,0
12517,-0.3458217546340572,0.6532369520997158,0.979737302761174,0
12518,-2.341296235524383,0.6532369520997158,0.8237493345739658,2
12519,0.2564373503073006,-0.9552142636712972,-0.6038369814309682,1
12520,0.4113797667403285,0.6532369520997158,1.020420431663808,0
12521,0.8499916181313663,-0.9552142636712972,-0.155527049051039,1
12522,-0.1058530769181821,-0.3615827770984003,-1.055494543010651,1
12523,-0.6230859205766931,1.668056681297832,0.7131784115012184,2
12524,-1.1403187642352035,1.2468684386726128,1.4436161113928094,2
12526,-2.341296235524383,0.0596054655268191,0.4691985420645199,0
12527,0.4388506943278125,0.0596054655268191,-0.5857354569530433,1
12528,-1.1403187642352035,0.8789251688960832,0.7745676718357009,2
12530,0.2090430589164636,0.3863044476016776,0.6544443414905045,0
12531,-0.7895977045488505,-0.9552142636712972,-1.3961787095947469,1
12532,-0.2960560335189878,-0.9552142636712972,-0.5831925485883639,1
12534,0.7850629230241704,-0.9552142636712972,0.3184830243180406,1
12535,0.5237386278211207,-0.3615827770984003,-0.0143652008669828,1
12536,-0.0347317383159377,0.0596054655268191,2.264971793972307,0
12538,-0.3205241028950956,-0.9552142636712972,-0.5518122741861892,1
12539,-0.5187942651860693,0.3863044476016776,1.6155190951980414,0
12540,-0.5866782483482139,2.2616881678707283,2.313822002431498,2
12541,-0.2960560335189878,0.0596054655268191,0.2355175417861306,0
12544,-0.164028700972232,-0.9552142636712972,-0.5329699304567975,1
12545,0.3731042355677808,-0.3615827770984003,0.2509217247176845,0
12546,0.030196956791258,-0.3615827770984003,0.369563324492453,0
12547,1.0913839892534942,-0.3615827770984003,-0.9958785967789592,1
12548,0.9605652887470136,-0.9552142636712972,-1.6121720306369167,1
12550,0.4113797667403285,-0.9552142636712972,0.2221675183204739,1
12551,1.531660558029954,-0.9552142636712972,-1.1640610737017731,1
12552,-0.1058530769181821,-0.3615827770984003,-0.4052207686183903,0
12553,-1.2189397565026774,1.54066546553549,1.2888507907475228,2
12556,0.0754356108856238,-0.3615827770984003,-0.1502093428921617,0
12557,-0.7443590504544844,0.6532369520997158,2.2254587704592783,2
12558,-1.2189397565026774,-0.9552142636712972,-0.7886354110256866,0
12559,1.4269530713337628,-0.3615827770984003,-0.2074566279498166,1
12560,-1.5215015741842748,0.0596054655268191,0.8530074772499495,0
12561,1.4075699228848029,-0.9552142636712972,-0.8856246840295833,1
12562,-1.2189397565026774,1.0744251947249353,1.3078845435797184,2
12564,1.2966211442140112,-0.9552142636712972,-0.3713728223638086,1
12565,1.3723885603136328,-0.9552142636712972,-1.2754073885051618,1
12566,0.473972906706051,-0.9552142636712972,-0.5790775863164191,1
12567,-0.4870358868672529,1.54066546553549,2.0319818409246184,2
12569,-2.038734417842785,3.1491166813065026,1.3769018880435406,2
12571,-0.0874272207859269,-0.3615827770984003,-0.2692994594463807,0
12572,-1.1403187642352035,-0.3615827770984003,0.2666718969755185,0
12573,1.1928988969078893,-0.9552142636712972,-1.1999643279822598,1
12574,1.438816743455106,-0.9552142636712972,-0.9563157944965346,1
12576,-0.164028700972232,0.6532369520997158,0.46869743928922,0
12577,-0.1844740691856557,0.0596054655268191,-0.0820776678957296,0
12578,-0.5519645819744484,-0.3615827770984003,1.0673674461554663,0
12579,0.4019933629965244,-0.9552142636712972,-0.4005227063705265,1
12580,1.2556424974565452,-0.9552142636712972,-0.4463543966841786,1
12581,-0.0874272207859269,-0.9552142636712972,-1.0352686824300297,1
12582,1.231174428080437,-0.3615827770984003,-0.2820028815806039,1
12583,-1.824063391865872,2.089244923923052,1.8287944359875945,2
12584,-1.6575516078937147,1.4011241767997944,0.9256286896210822,2
12585,1.2154641792133722,-0.3615827770984003,0.817234228034746,1
12586,-0.7017069128441668,-0.9552142636712972,-1.0383563395589723,1
12587,-1.2189397565026774,-0.9552142636712972,-1.2858687665492403,1
12588,-0.1058530769181821,-0.9552142636712972,-0.9692859351619778,1
12589,-0.3205241028950956,-0.3615827770984003,-0.0956157693655783,0
12590,1.1386051930976016,-0.3615827770984003,2.070208366290778,0
12591,1.4411670107791992,-0.9552142636712972,-0.3784380695925171,1
12592,0.5237386278211207,-0.3615827770984003,-0.405619573454457,1
12593,0.6490128893147309,0.0596054655268191,-0.4417871410072483,1
12594,-0.1247454596417701,1.54066546553549,1.2087051831950588,2
12596,0.0899255663351436,-0.3615827770984003,-0.1312879634244642,0
12597,-0.6230859205766931,0.3863044476016776,1.3140582990651055,0
12598,-1.0691974256329595,1.2468684386726128,1.1298696828023684,2
12599,-0.3205241028950956,1.0744251947249353,0.2760836836139602,0
12600,-0.3205241028950956,1.54066546553549,1.009720042176787,2
12601,1.060765981162014,0.6532369520997158,-0.1860532777707796,0
12602,0.196708740763415,-0.9552142636712972,-1.237358990424227,1
12603,-0.5187942651860693,-0.9552142636712972,0.0105717632693361,0
12604,0.4113797667403285,-0.3615827770984003,-0.8363532979745728,1
12607,0.2090430589164636,-0.9552142636712972,0.6138505364415088,0
12609,0.4019933629965244,0.0596054655268191,0.3454986618829194,0
12610,-0.4870358868672529,0.6532369520997158,0.8400629464122383,0
12611,0.10413950578058,-0.9552142636712972,0.3910389294435013,0
12612,0.3632205247355723,-0.9552142636712972,-0.0281308108748349,1
12613,0.1714110890244534,0.6532369520997158,1.2101709020215274,0
12614,1.3435332891612286,-0.9552142636712972,-0.6648371810356335,1
12615,-2.038734417842785,0.3863044476016776,0.9095006506874252,2
12616,0.5474298004497687,-0.3615827770984003,-0.017753711825456,1
12617,-0.3205241028950956,-0.9552142636712972,-0.5703754709752629,1
12618,-0.5187942651860693,-0.9552142636712972,-1.1214147397216754,1
12619,-0.7443590504544844,1.4011241767997944,1.277783736862527,2
12620,-0.7895977045488505,0.0596054655268191,0.4828120750428424,0
12621,-2.038734417842785,2.487376384667096,2.330814831907079,2
12622,1.2090862834765006,-0.9552142636712972,-1.1090675527049298,1
12623,1.3381648540746935,-0.9552142636712972,-0.6916595328698703,1
12624,0.6283790606233428,-0.3615827770984003,-0.1024598509756662,1
12625,1.1421167725593575,-0.3615827770984003,1.0352377957998666,0
12626,-0.4870358868672529,1.4011241767997944,1.753133270046495,2
12627,-1.0042687305257638,1.0744251947249353,1.4423406615184884,2
12628,-1.6575516078937147,0.0596054655268191,0.0597928128410398,0
12630,-1.0691974256329595,-0.3615827770984003,0.4410767060647239,0
12631,0.1714110890244534,-0.9552142636712972,-0.1032404823131281,1
12633,0.196708740763415,0.3863044476016776,0.864093393302042,0
12635,0.5075160485126933,-0.3615827770984003,0.667203255794761,0
12637,0.2901066368625376,1.2468684386726128,1.6777812919733293,2
12638,-0.2271262067959733,-0.9552142636712972,-0.0654846513153207,0
12639,1.231174428080437,-0.9552142636712972,-0.3222102527880335,1
12640,-0.4565741366045358,0.0596054655268191,0.3784614425482897,0
12641,0.6886439326829644,-0.9552142636712972,-1.083997145110022,1
12642,-0.4273072773233673,0.0596054655268191,0.2610775350552163,0
12643,0.7679079316757323,0.8789251688960832,1.210232707400804,0
12644,0.7793883005555002,-0.9552142636712972,-0.3356954698449314,1
12645,-0.2054954383991431,0.3863044476016776,0.7066725330066623,0
12646,-1.5215015741842748,-0.3615827770984003,0.4872848550722298,0
12647,-0.5187942651860693,1.7852452398084837,1.295399905624908,2
12648,0.9097202276752518,-0.9552142636712972,-0.6587066874923994,1
12649,0.6353205921544528,0.0596054655268191,-0.1245870262976386,1
12650,-1.824063391865872,-0.9552142636712972,-0.667756349563465,0
12651,1.4822531262858296,-0.9552142636712972,-1.4702139163920411,1
12652,1.4733163816448338,-0.9552142636712972,0.1843527582048504,1
12653,0.8804533683940834,-0.3615827770984003,0.8807669965290039,0
12654,-1.0042687305257638,0.6532369520997158,-0.1524877754907843,0
12656,-0.7017069128441668,0.6532369520997158,1.3626023244559318,2
12657,-1.0042687305257638,0.3863044476016776,0.6452591365626177,0
12658,-0.6230859205766931,-0.9552142636712972,-0.0486865588050234,0
12659,-0.2960560335189878,-0.9552142636712972,-1.6418170835948476,1
12660,-1.0042687305257638,-0.9552142636712972,-0.8651669449769888,0
12662,-2.341296235524383,1.668056681297832,1.322061931231597,2
12664,-1.2189397565026774,1.4011241767997944,1.5109066225723375,2
12665,1.4597073249619177,-0.9552142636712972,-1.9362818489030635,1
12667,0.1841671134665053,-0.9552142636712972,-0.1289029173791641,1
12668,-0.9445401209818785,0.3863044476016776,1.3132087985479115,0
12669,0.8903370792262918,0.0596054655268191,1.0528755729760793,0
12670,-1.0691974256329595,0.6532369520997158,1.1227293868173829,2
12672,1.4710653716164896,-0.9552142636712972,-0.9297656845500962,1
12673,-1.5215015741842748,-0.3615827770984003,-0.1413033735734756,0
12674,-0.1058530769181821,0.3863044476016776,0.7896832639298593,0
12676,-0.4273072773233673,0.8789251688960832,0.4780394813302063,0
12678,-0.0518867296643757,1.7852452398084837,2.531904554905547,2
12679,0.196708740763415,0.3863044476016776,0.3356865493664088,0
12680,-2.341296235524383,0.3863044476016776,0.1333874184424739,0
12681,-0.7895977045488505,2.6205659263872656,2.3364797343788117,2
12682,-1.6575516078937147,3.104064653121168,2.2449318052135583,2
12683,-1.6575516078937147,2.089244923923052,1.949648716176392,2
12684,-1.2189397565026774,1.0744251947249353,0.906873387300382,2
12685,-0.3458217546340572,0.8789251688960832,1.086638953554829,0
12686,1.5602075626728675,-0.9552142636712972,-1.6639166225634117,1
12688,0.68218320610311,-0.9552142636712972,1.5095911800609845,0
12689,-0.3991450951625692,-0.3615827770984003,0.4263918734728842,0
12690,1.120795057494147,-0.9552142636712972,-0.4989967052241673,1
12691,-0.3458217546340572,0.8789251688960832,0.2785574085895417,0
12693,0.7621008264266822,0.3863044476016776,0.1270093897642042,0
12694,0.322322111219249,-0.3615827770984003,0.1396781671855455,0
12695,-1.3068305482073614,0.3863044476016776,-0.179149505569981,0
12697,-0.3205241028950956,0.0596054655268191,0.2161835951458183,0
12700,-1.2189397565026774,0.3863044476016776,1.520315083586785,2
12701,0.4206495661775393,-0.3615827770984003,0.0710740136278224,0
12702,-0.5866782483482139,-0.9552142636712972,-0.9543251271018672,1
12703,0.3327587744728552,-0.9552142636712972,-0.7497166063147832,1
12704,-1.3068305482073614,1.2468684386726128,0.9265427184002536,2
12705,-0.7895977045488505,1.4011241767997944,1.7823530000168837,2
12707,1.3800683117199994,-0.9552142636712972,-0.15059082156693,1
12708,-0.2960560335189878,1.54066546553549,1.043808205272225,2
12709,-0.7895977045488505,2.089244923923052,2.059843572909372,2
12710,0.5628161034647609,0.0596054655268191,0.3609795448560027,0
12712,-0.3205241028950956,1.8937448980941995,1.427575596739764,2
12713,-2.341296235524383,-0.9552142636712972,0.120149302340946,0
12714,-1.1403187642352035,0.6532369520997158,1.4822156023904471,2
12715,0.6283790606233428,-0.9552142636712972,-0.5741093029340186,1
12716,-1.6575516078937147,-0.3615827770984003,0.2920119588852523,0
12717,0.8903370792262918,-0.3615827770984003,0.2748516359476817,1
12718,0.3327587744728552,-0.9552142636712972,-0.8876165979298706,1
12719,-1.5215015741842748,-0.3615827770984003,-0.0977428381744826,0
12720,-1.824063391865872,2.8000649690066,1.645419335471754,2
12721,-0.2494027642928512,0.8789251688960832,1.0269931446878309,0
12722,0.4653461139941349,0.3863044476016776,0.2487267967369961,0
12723,-1.6575516078937147,0.6532369520997158,-0.00475628688787,0
12724,-1.5215015741842748,0.3863044476016776,0.2751829363558261,0
12725,1.558204315138142,-0.9552142636712972,-0.4235904968745753,1
12726,-0.3458217546340572,1.0744251947249353,1.0127911451813856,2
12727,-1.0042687305257638,1.0744251947249353,1.3486503437811344,2
12728,0.3327587744728552,0.3863044476016776,0.1086269840080909,0
12729,0.68218320610311,-0.9552142636712972,-0.3781577545775461,1
12731,-0.4565741366045358,1.7852452398084837,2.5871178891329136,2
12732,1.02063753599374,-0.9552142636712972,-0.8942590562468646,1
12733,1.2154641792133722,-0.9552142636712972,-0.5093820915777268,1
12734,1.5211946184651242,-0.9552142636712972,-1.4955073588296892,1
12735,1.4364590503135464,-0.3615827770984003,0.052803847202826,1
12736,1.4777981324055245,-0.9552142636712972,-0.9018706543176592,1
12738,1.5602075626728675,-0.9552142636712972,-1.2259344708589914,1
12739,0.4019933629965244,-0.3615827770984003,0.2609050165257573,0
12740,0.2564373503073006,-0.9552142636712972,-0.4239615121408929,1
12743,0.8018323761266101,-0.3615827770984003,-0.2293502837703098,1
12744,0.10413950578058,1.0744251947249353,2.6815824901828744,2
12747,-2.038734417842785,1.668056681297832,1.390532111656962,2
12748,-2.341296235524383,5.858534554336304,3.047670870402575,2
12749,-1.6575516078937147,0.6532369520997158,1.370357795009871,2
12750,0.7736701939658116,-0.9552142636712972,-0.7714472216896482,1
12752,0.429805622872584,-0.9552142636712972,1.4222495187254596,0
12753,-0.4870358868672529,0.8789251688960832,2.687172225579049,2
12754,1.2217880243366328,0.0596054655268191,1.1266178759587906,0
12755,1.3515142129228124,-0.3615827770984003,1.3142105705513265,0
12756,0.4825011053425735,-0.9552142636712972,-1.483603576079665,1
12757,-0.7443590504544844,1.8937448980941995,1.889304327982636,2
12758,0.7013999571250162,-0.3615827770984003,1.0665363256882503,0
12759,0.10413950578058,0.0596054655268191,0.5892875167734674,0
12762,-1.2189397565026774,-0.3615827770984003,0.7600640453055488,0
12763,0.8236210556992557,-0.3615827770984003,-0.3092871554001715,1
12764,1.4411670107791992,-0.9552142636712972,0.6694116521504319,1
12766,-1.6575516078937147,1.0744251947249353,1.796278141574476,2
12769,1.231174428080437,-0.9552142636712972,0.3572226021215645,1
12770,1.1386051930976016,-0.9552142636712972,0.4899235692608595,1
12772,0.2090430589164636,-0.9552142636712972,0.16023571162701,1
12775,-0.7017069128441668,0.6532369520997158,0.5100075214696631,0
12778,-0.5866782483482139,0.8789251688960832,0.0951211865093449,0
12779,-0.1247454596417701,1.2468684386726128,1.3487821556959352,2
12781,0.2564373503073006,-0.3615827770984003,0.0994661256347754,0
12782,-1.5215015741842748,0.6532369520997158,0.9231668059703196,2
12783,-2.038734417842785,0.8789251688960832,0.8865231038323658,2
12784,-1.1403187642352035,-0.3615827770984003,-0.1896936003728598,0
12785,1.5440289504430844,-0.9552142636712972,-0.6740589185873962,1
12787,-1.0691974256329595,0.0596054655268191,-0.3597180148913189,0
12789,0.2678300793656594,-0.9552142636712972,-1.6403596789340982,1
12790,1.068539064558348,-0.9552142636712972,-0.6417641325037767,1
12791,1.5641979960247516,-0.9552142636712972,-1.0559873270038596,1
12792,1.2851407753342434,-0.9552142636712972,-0.4758266574842387,1
12793,1.4822531262858296,-0.3615827770984003,-0.2307315817535351,1
12794,0.1180877484959417,-0.3615827770984003,0.131174770626361,0
12795,-0.6230859205766931,-0.9552142636712972,-0.4186355200421013,0
12797,1.5481066068113414,-0.9552142636712972,-0.8368209120345725,1
12798,-1.0691974256329595,0.0596054655268191,1.794844581009068,2
12802,1.048952395241215,-0.9552142636712972,-0.4239986231891708,1
12808,-0.1441286080907301,0.0596054655268191,-0.3262203759479042,0
12809,1.0123462367079263,-0.9552142636712972,-0.3169865907447226,1
12811,1.2966211442140112,0.0596054655268191,-0.2766041650188297,1
12812,-0.0015614215275583,-0.9552142636712972,-0.9167640647193678,1
12814,0.5999486026162144,-0.9552142636712972,-1.391780421965733,1
12815,0.8754619835057548,-0.3615827770984003,0.2994957715895263,1
12816,0.5551626080798789,-0.3615827770984003,-0.1927677315601831,1
12817,1.3515142129228124,-0.9552142636712972,-1.17333823859707,1
12818,1.2994638495891662,-0.9552142636712972,0.5947901435953568,1
12820,-1.824063391865872,0.3863044476016776,0.2034300807146005,0
12821,1.1490907416248033,-0.9552142636712972,-1.6329427205077662,1
12822,0.3327587744728552,-0.3615827770984003,0.2089245234046734,0
12823,0.3731042355677808,0.6532369520997158,0.6996207588792606,0
12824,0.2090430589164636,-0.9552142636712972,-0.4826291588414582,1
12826,-1.824063391865872,1.0744251947249353,0.5592936801660237,2
12827,-1.4064729096883222,0.0596054655268191,-0.4192439837211955,0
12828,-1.824063391865872,0.8789251688960832,0.2653393859787436,2
12829,1.4866816808776484,-0.3615827770984003,-0.7237344737867548,1
12830,-0.1247454596417701,0.8789251688960832,1.7761174520170309,2
12831,1.2994638495891662,-0.9552142636712972,-0.968733599539177,1
12832,-0.2494027642928512,-0.3615827770984003,-0.5112850015657524,0
12833,0.8602843228124161,-0.9552142636712972,-0.4431545656896305,1
12834,1.356787798536271,-0.9552142636712972,-0.6729669489433869,1
12836,0.196708740763415,0.3863044476016776,1.0139359549662748,0
12837,0.991205750364562,-0.9552142636712972,-1.3421091515133807,1
12838,-0.2054954383991431,-0.3615827770984003,-0.0520737077430986,0
12839,-1.824063391865872,1.9947556633726904,1.6188065546092092,2
12840,0.8551557166551218,0.3863044476016776,1.0478593375662857,0
12841,-1.5215015741842748,2.8000649690066,1.356925955987525,2
12842,0.322322111219249,-0.3615827770984003,0.3399370052006489,0
12843,0.2790514826837337,1.2468684386726128,0.673334025119466,0
12844,-0.3205241028950956,-0.3615827770984003,-0.6392304884747068,0
12845,1.3135171700007555,0.3863044476016776,-0.5735940204931357,1
12847,-0.5187942651860693,-0.9552142636712972,0.1413843961896789,0
12849,-0.2723648608903394,-0.3615827770984003,0.2900486795212842,0
12851,0.5628161034647609,-0.9552142636712972,-1.3357769674723756,1
12852,1.3876698300033006,-0.9552142636712972,-0.6750760521667216,1
12853,0.8073394805210485,0.8789251688960832,0.7842191299978969,0
12854,0.4113797667403285,0.0596054655268191,0.4739163378567564,0
12855,1.5622054467539612,-0.9552142636712972,-2.328160179994367,1
12856,-1.2189397565026774,0.8789251688960832,0.8699308969482736,2
12857,1.1386051930976016,-0.3615827770984003,0.3309465983547327,1
12863,0.10413950578058,-0.9552142636712972,-0.2668743154564277,1
12864,0.8236210556992557,-0.9552142636712972,-1.2689382269469338,1
12865,-0.3991450951625692,-0.3615827770984003,0.6081543852750142,0
12866,1.356787798536271,-0.9552142636712972,-0.2111254933778265,1
12867,-0.3991450951625692,1.0744251947249353,1.3597810221262576,2
12868,1.0449726030954505,0.8789251688960832,0.6275935416408713,0
12871,0.4566184208346949,-0.3615827770984003,-0.5162498150297504,1
12872,1.464271310189606,-0.3615827770984003,-0.1551431957575401,1
12873,1.354155664383771,-0.9552142636712972,-0.5302082004966243,1
12875,0.8499916181313663,-0.3615827770984003,-0.5982961302698416,1
12876,0.1841671134665053,-0.3615827770984003,0.8837004339182478,0
12877,-1.6575516078937147,1.7852452398084837,0.5915314340155133,2
12878,1.2217880243366328,-0.3615827770984003,0.1261551080401475,1
12879,-0.0015614215275583,0.0596054655268191,-0.1913538171316751,0
12881,1.3381648540746935,-0.9552142636712972,-0.7103231743606512,1
12882,-1.1403187642352035,-0.3615827770984003,0.55297424143831,0
